pkid,pbid,layers,variables,constraints,method,ARG,in_constraints_probs,best_solution_probs
2,8,3,21,12,HEA,166.28126785714247,0,0
2,9,3,21,12,HEA,105.86584090909159,0,0
2,0,4,21,12,HEA,142.25007575757613,0,0
2,1,4,21,12,HEA,361.58155384615145,0,0
2,2,4,21,12,HEA,222.11532380952337,0.01,0
2,3,4,21,12,HEA,125.8331351351346,0.01,0
2,4,4,21,12,HEA,252.08327894736732,0,0
2,5,4,21,12,HEA,140.94932352941154,0,0
2,6,4,21,12,HEA,141.76747878787876,0,0
2,7,4,21,12,HEA,156.30990666666642,0,0
2,8,4,21,12,HEA,164.44812857142855,0,0
2,9,4,21,12,HEA,104.7071409090907,0,0
2,0,5,21,12,HEA,144.33271515151557,0,0
2,1,5,21,12,HEA,366.85364615384697,0,0
2,2,5,21,12,HEA,226.31225238095374,0,0
2,3,5,21,12,HEA,128.21568648648696,0,0
2,4,5,21,12,HEA,250.3726578947376,0,0
2,5,5,21,12,HEA,139.98895588235257,0,0
2,6,5,21,12,HEA,144.1958090909096,0.01,0
2,7,5,21,12,HEA,158.99571666666714,0.01,0
2,8,5,21,12,HEA,168.48298214285708,0,0
2,9,5,21,12,HEA,107.2715022727274,0,0
3,0,1,28,15,penalty,226.93254999999982,0,0
3,1,1,28,15,penalty,185.8067236842105,0,0
3,2,1,28,15,penalty,147.757948717949,0,0
3,3,1,28,15,penalty,225.38561250000126,0,0
3,4,1,28,15,penalty,267.8645296296295,0,0
3,5,1,28,15,penalty,317.3246749999985,0,0
3,6,1,28,15,penalty,402.4301166666676,0,0
3,7,1,28,15,penalty,201.6000696969688,0,0
3,8,1,28,15,penalty,193.98529583333274,0,0
3,9,1,28,15,penalty,185.59578846153914,0,0
3,0,2,28,15,penalty,194.83562499999988,0,0
3,1,2,28,15,penalty,136.89262368421137,0,0
3,2,2,28,15,penalty,111.41017948717938,0,0
3,3,2,28,15,penalty,150.3669937499993,0,0
3,4,2,28,15,penalty,200.7130629629631,0,0
3,5,2,28,15,penalty,277.5707750000002,0,0
3,6,2,28,15,penalty,239.25362222222145,0,0
3,7,2,28,15,penalty,170.52837878787815,0,0
3,8,2,28,15,penalty,162.46036666666785,0,0
3,9,2,28,15,penalty,144.38977307692338,0.01,0
3,0,3,28,15,penalty,106.66849062500039,0.060000000000000005,0
3,1,3,28,15,penalty,114.63222105263185,0.02,0
3,2,3,28,15,penalty,116.98537435897416,0.01,0
3,3,3,28,15,penalty,158.44084375000023,0,0
3,4,3,28,15,penalty,139.97230370370374,0,0
3,5,3,28,15,penalty,175.96712000000025,0,0
3,6,3,28,15,penalty,323.1684166666662,0,0
3,7,3,28,15,penalty,183.55524848484794,0,0
3,8,3,28,15,penalty,182.3672833333342,0,0
3,9,3,28,15,penalty,150.1924115384615,0,0
3,0,4,28,15,penalty,137.8795406249999,0,0
3,1,4,28,15,penalty,118.50761578947434,0.01,0
3,2,4,28,15,penalty,94.89544615384617,0.02,0
3,3,4,28,15,penalty,126.17566562500019,0.02,0
3,4,4,28,15,penalty,158.75025555555513,0,0
3,5,4,28,15,penalty,244.1455149999987,0,0
3,6,4,28,15,penalty,265.928166666667,0,0
3,7,4,28,15,penalty,147.6113212121212,0,0
3,8,4,28,15,penalty,175.01402083333267,0,0
3,9,4,28,15,penalty,162.41896923076882,0,0
3,0,5,28,15,penalty,135.1683593749997,0,0
3,1,5,28,15,penalty,145.87557894736844,0,0
3,2,5,28,15,penalty,106.39614358974369,0.02,0.01
3,3,5,28,15,penalty,121.37855312500035,0.04,0.01
3,4,5,28,15,penalty,200.23205555555595,0,0
3,5,5,28,15,penalty,231.65057000000124,0,0
3,6,5,28,15,penalty,318.3298222222223,0,0
3,7,5,28,15,penalty,180.81704848484893,0.01,0
3,8,5,28,15,penalty,286.2219250000008,0,0
3,9,5,28,15,penalty,121.30455000000003,0.01,0
3,0,1,28,15,cyclic,84.14036874999991,0.02,0
3,1,1,28,15,cyclic,58.885036842105194,0.22,0
3,2,1,28,15,cyclic,51.69349487179554,0.4099999999999999,0
3,3,1,28,15,cyclic,78.92375624999984,1.4200000000000002,0.19
3,4,1,28,15,cyclic,111.74021481481516,4.130000000000001,0
3,5,1,28,15,cyclic,148.74104000000065,3.88,0.4
3,6,1,28,15,cyclic,152.3851944444419,0,0
3,7,1,28,15,cyclic,90.08644545454675,2.8000000000000003,0
3,8,1,28,15,cyclic,119.07281250000612,0.02,0
3,9,1,28,15,cyclic,83.73068846153957,1.8099999999999998,0
3,0,2,28,15,cyclic,82.90446875000038,0.060000000000000005,0
3,1,2,28,15,cyclic,78.01843947368434,0.030000000000000002,0
3,2,2,28,15,cyclic,69.66318205128219,0.10000000000000002,0
3,3,2,28,15,cyclic,60.5636625000003,0.33,0.08
3,4,2,28,15,cyclic,79.33064814814827,0.74,0
3,5,2,28,15,cyclic,99.9534749999994,0.19,0.09
3,6,2,28,15,cyclic,123.25232222222137,0.20000000000000004,0
3,7,2,28,15,cyclic,68.91923333333332,0.8699999999999999,0
3,8,2,28,15,cyclic,63.415862499999626,5.19,0
3,9,2,28,15,cyclic,88.17170384615407,2.15,0
3,0,3,28,15,cyclic,60.31875624999967,3.39,0
3,1,3,28,15,cyclic,42.767763157895025,3.6699999999999995,0
3,2,3,28,15,cyclic,63.38814615384534,0.030000000000000002,0
3,3,3,28,15,cyclic,84.15235937500003,0.7600000000000001,0.1
3,4,3,28,15,cyclic,57.55777777777813,0.8600000000000002,0
3,5,3,28,15,cyclic,61.556984999999806,7.650000000000001,0.35000000000000003
3,6,3,28,15,cyclic,121.22673333333324,0.21999999999999997,0
3,7,3,28,15,cyclic,57.16323636363623,0.75,0
3,8,3,28,15,cyclic,61.66138333333336,20.33,0
3,9,3,28,15,cyclic,120.6470846153864,0.060000000000000005,0
3,0,4,28,15,cyclic,35.33530625000011,12.819999999999999,0
3,1,4,28,15,cyclic,81.06315526315797,0.16000000000000003,0
3,2,4,28,15,cyclic,53.02256410256426,0.22999999999999998,0.01
3,3,4,28,15,cyclic,36.739759374999885,8.44,2.73
3,4,4,28,15,cyclic,84.95038148148151,0.23999999999999994,0
3,5,4,28,15,cyclic,164.43978000000018,0.01,0
3,6,4,28,15,cyclic,155.85399999999973,0.14,0
3,7,4,28,15,cyclic,67.66888787878756,0.3999999999999999,0
3,8,4,28,15,cyclic,98.21715416666719,0.08000000000000002,0
3,9,4,28,15,cyclic,101.53765,0.25999999999999995,0
3,0,5,28,15,cyclic,84.71064687500004,0.04,0
3,1,5,28,15,cyclic,49.93990789473676,0.68,0
3,2,5,28,15,cyclic,38.44219230769266,11.32,0
3,3,5,28,15,cyclic,48.61927187499979,1.9799999999999998,0.32
3,4,5,28,15,cyclic,111.86268518518497,1.2499999999999987,0
3,5,5,28,15,cyclic,123.95194500000036,0.4,0.05
3,6,5,28,15,cyclic,87.74621111111105,0.22999999999999998,0
3,7,5,28,15,cyclic,54.028003030303,3.9400000000000004,0
3,8,5,28,15,cyclic,118.04279166666682,0.31999999999999995,0
3,9,5,28,15,cyclic,18.986896153846185,49.53000000000001,0
3,0,1,28,15,commute,0.65625,100.0,0
3,1,1,28,15,commute,0.026321052631578936,100.0,0
3,2,1,28,15,commute,0.3325589743589745,100.0,10.37
3,3,1,28,15,commute,0.0,100.0,100.0
3,4,1,28,15,commute,0.4915407407407407,100.0,10.69
3,5,1,28,15,commute,0.69999,100.0,0
3,6,1,28,15,commute,0.1111111111111111,100.0,0
3,7,1,28,15,commute,0.18181818181818182,100.0,0
3,8,1,28,15,commute,0.7499791666666665,99.99999999999999,0.01
3,9,1,28,15,commute,0.15384615384615385,100.0,0
3,0,2,28,15,commute,0.5888531249999998,99.99999999999999,0
3,1,2,28,15,commute,0.02635526315789474,100.0,0.09
3,2,2,28,15,commute,0.2733256410256414,99.99999999999999,11.93
3,3,2,28,15,commute,5.625000000009095e-05,100.0,99.99
3,4,2,28,15,commute,0.38400000000000034,100.00000000000003,19.23
3,5,2,28,15,commute,0.7021249999999999,99.99999999999999,0.02
3,6,2,28,15,commute,0.1112,100.0,0
3,7,2,28,15,commute,0.18186060606060617,100.0,0
3,8,2,28,15,commute,0.7163833333333335,99.99999999999997,17.16
3,9,2,28,15,commute,0.15394230769230774,100.0,0
3,0,3,28,15,commute,0.66270625,99.99999999999997,0
3,1,3,28,15,commute,0.026365789473684186,100.0,1.8499999999999999
3,2,3,28,15,commute,0.2827923076923075,100.0,11.600000000000001
3,3,3,28,15,commute,0.14063437500000053,99.99999999999999,68.66
3,4,3,28,15,commute,0.31474074074074065,100.0,17.62
3,5,3,28,15,commute,0.7171700000000001,99.99999999999999,0
3,6,3,28,15,commute,0.9329166666666661,99.99999999999997,0.16999999999999998
3,7,3,28,15,commute,0.18181818181818182,100.0,0
3,8,3,28,15,commute,0.5109833333333338,99.99999999999999,25.53
3,9,3,28,15,commute,0.4934999999999998,99.99999999999997,0.69
3,0,4,28,15,commute,0.714903125,99.99999999999996,0.3
3,1,4,28,15,commute,0.025436842105263525,99.99999999999999,33.1
3,2,4,28,15,commute,0.6059589743589737,99.99999999999991,7.33
3,3,4,28,15,commute,0.35255000000000014,99.99999999999999,5.76
3,4,4,28,15,commute,0.45187407407407437,99.99999999999999,16.21
3,5,4,28,15,commute,0.6940000000000002,99.99999999999999,4.0
3,6,4,28,15,commute,0.8943722222222222,99.99999999999996,3.7800000000000002
3,7,4,28,15,commute,0.288969696969697,99.99999999999996,5.26
3,8,4,28,15,commute,0.5707541666666662,99.99999999999997,29.82
3,9,4,28,15,commute,0.4392730769230776,99.99999999999997,0.02
3,0,5,28,15,commute,0.7619281249999998,99.99999999999997,0.16999999999999998
3,1,5,28,15,commute,0.09664210526315797,99.99999999999996,0.77
3,2,5,28,15,commute,0.3070974358974358,99.99999999999993,6.84
3,3,5,28,15,commute,0.3994531250000002,99.99999999999987,14.26
3,4,5,28,15,commute,0.30307407407407405,99.99999999999997,20.39
3,5,5,28,15,commute,0.6337050000000002,99.99999999999999,10.18
3,6,5,28,15,commute,0.8953611111111116,99.99999999999997,5.5
3,7,5,28,15,commute,0.19732727272727277,99.99999999999994,3.58
3,8,5,28,15,commute,0.7200083333333337,99.99999999999993,37.22
3,9,5,28,15,commute,0.5017923076923084,99.99999999999993,15.840000000000002
3,0,1,28,15,HEA,132.06080937500022,0,0
3,1,1,28,15,HEA,115.78789999999978,0,0
3,2,1,28,15,HEA,129.67391025640936,0,0
3,3,1,28,15,HEA,157.9774343749998,0,0
3,4,1,28,15,HEA,199.48161851851884,0,0
3,5,1,28,15,HEA,276.4470999999999,0,0
3,6,1,28,15,HEA,326.1356222222231,0,0
3,7,1,28,15,HEA,177.44142424242318,0,0
3,8,1,28,15,HEA,276.66924999999986,0,0
3,9,1,28,15,HEA,249.2535576923074,0,0
3,0,2,28,15,HEA,201.1612312499992,0,0
3,1,2,28,15,HEA,168.9483421052644,0,0
3,2,2,28,15,HEA,171.22368205128228,0,0
3,3,2,28,15,HEA,208.53680625000032,0,0
3,4,2,28,15,HEA,243.26928148148085,0,0
3,5,2,28,15,HEA,328.8804550000007,0,0
3,6,2,28,15,HEA,368.84762222222383,0,0
3,7,2,28,15,HEA,200.79402727272728,0,0
3,8,2,28,15,HEA,258.12022916666734,0,0
3,9,2,28,15,HEA,238.1974615384612,0,0
3,0,3,28,15,HEA,215.77298437500022,0,0
3,1,3,28,15,HEA,181.27413421052665,0,0
3,2,3,28,15,HEA,179.30811794871775,0,0
3,3,3,28,15,HEA,218.40824687499966,0,0
3,4,3,28,15,HEA,255.55085925925906,0,0
3,5,3,28,15,HEA,345.4711849999995,0,0
3,6,3,28,15,HEA,383.88901666666766,0,0
3,7,3,28,15,HEA,209.42616969696914,0,0
3,8,3,28,15,HEA,295.02284583333403,0,0
3,9,3,28,15,HEA,272.2450999999994,0,0
3,0,4,28,15,HEA,222.41362187500116,0,0
3,1,4,28,15,HEA,186.8310078947373,0,0
3,2,4,28,15,HEA,184.31114358974384,0,0
3,3,4,28,15,HEA,224.49872499999972,0,0
3,4,4,28,15,HEA,260.54435925925867,0,0
3,5,4,28,15,HEA,352.20957999999985,0,0
3,6,4,28,15,HEA,397.39737777777736,0,0
3,7,4,28,15,HEA,216.42217272727328,0,0
3,8,4,28,15,HEA,294.8883916666663,0,0
3,9,4,28,15,HEA,272.13516538461533,0,0
3,0,5,28,15,HEA,222.5911468750002,0,0
3,1,5,28,15,HEA,186.9779421052635,0,0
3,2,5,28,15,HEA,183.2664461538457,0,0
3,3,5,28,15,HEA,223.21318124999988,0,0
3,4,5,28,15,HEA,265.2351814814818,0,0
3,5,5,28,15,HEA,358.53820499999915,0,0
3,6,5,28,15,HEA,395.5321500000001,0,0
3,7,5,28,15,HEA,215.42595757575788,0,0
3,8,5,28,15,HEA,298.3203083333337,0,0
3,9,5,28,15,HEA,275.2897961538461,0,0
4,0,1,15,9,penalty,1424.5783500000016,0.07,0.01
4,1,1,15,9,penalty,1458.5250500000086,0.07,0.060000000000000005
4,2,1,15,9,penalty,1439.4379000000051,0.15000000000000002,0.09000000000000002
4,0,2,15,9,penalty,1362.6606999999956,0.02,0.01
4,1,2,15,9,penalty,1347.5480499999976,0.030000000000000002,0.030000000000000002
4,2,2,15,9,penalty,1384.4336999999932,0.04,0.01
4,0,3,15,9,penalty,1529.2647000000052,0.05,0.05
4,1,3,15,9,penalty,1472.1987000000108,0.1,0.08
4,2,3,15,9,penalty,1414.5109000000098,0.19,0.02
4,0,4,15,9,penalty,1039.2019500000033,0.18000000000000002,0.13999999999999999
4,1,4,15,9,penalty,1237.2189999999935,0.20000000000000004,0.15
4,2,4,15,9,penalty,1094.7963999999974,0.3,0.21
4,0,5,15,9,penalty,928.2971000000105,1.0499999999999998,0.61
4,1,5,15,9,penalty,838.6867500000031,0.9499999999999998,0.02
4,2,5,15,9,penalty,846.6123500000045,0.8899999999999998,0.08000000000000002
4,0,1,15,9,cyclic,572.49995,2.16,0
4,1,1,15,9,cyclic,489.7598499999999,2.02,0
4,2,1,15,9,cyclic,498.65434999999974,2.12,0.02
4,0,2,15,9,cyclic,456.19965,1.22,0
4,1,2,15,9,cyclic,532.8371500000007,0.88,0.03
4,2,2,15,9,cyclic,611.9709000000016,1.43,0.05
4,0,3,15,9,cyclic,29.61990000000001,86.13,0
4,1,3,15,9,cyclic,509.9184999999999,2.21,0
4,2,3,15,9,cyclic,19.019650000000006,91.21,0.05
4,0,4,15,9,cyclic,105.45944999999992,57.010000000000005,0
4,1,4,15,9,cyclic,236.41109999999995,23.810000000000002,0.12000000000000001
4,2,4,15,9,cyclic,320.6533999999995,8.469999999999999,0.01
4,0,5,15,9,cyclic,45.73925000000001,79.4,0.01
4,1,5,15,9,cyclic,466.75759999999934,10.840000000000002,0.11
4,2,5,15,9,cyclic,393.4343999999996,37.13999999999999,0.060000000000000005
4,0,1,15,9,commute,0.5,100.0,0
4,1,1,15,9,commute,0.0,100.0,100.0
4,2,1,15,9,commute,0.2518499999999999,100.0,49.629999999999995
4,0,2,15,9,commute,5.0000000000105516e-05,100.0,99.99
4,1,2,15,9,commute,0.0001500000000000945,100.0,99.97
4,2,2,15,9,commute,0.25085,100.0,49.830000000000005
4,0,3,15,9,commute,0.003849999999999909,99.99999999999999,99.22999999999999
4,1,3,15,9,commute,0.0004499999999998394,100.0,99.91
4,2,3,15,9,commute,0.24960000000000004,100.0,50.080000000000005
4,0,4,15,9,commute,0.005850000000000133,100.0,98.83
4,1,4,15,9,commute,0.0003500000000000725,100.0,99.92999999999999
4,2,4,15,9,commute,0.2542,100.00000000000003,49.160000000000004
4,0,5,15,9,commute,0.0006500000000000394,100.0,99.87
4,1,5,15,9,commute,0.007400000000000073,100.0,98.52
4,2,5,15,9,commute,0.24980000000000002,100.0,50.03999999999999
4,0,1,15,9,HEA,908.9990000000004,0,0
4,1,1,15,9,HEA,1133.64205,0,0
4,2,1,15,9,HEA,1107.987750000001,0,0
4,0,2,15,9,HEA,1240.5840500000004,0.060000000000000005,0.030000000000000002
4,1,2,15,9,HEA,1462.3082499999987,0.05,0
4,2,2,15,9,HEA,1342.7704999999976,0.060000000000000005,0.060000000000000005
4,0,3,15,9,HEA,1607.7418500000063,0.04,0.02
4,1,3,15,9,HEA,1652.3205499999947,0.09000000000000002,0.030000000000000002
4,2,3,15,9,HEA,1425.8766499999958,0.030000000000000002,0
4,0,4,15,9,HEA,1673.889350000006,0.030000000000000002,0.01
4,1,4,15,9,HEA,1698.6156499999995,0.05,0.02
4,2,4,15,9,HEA,1693.3232500000083,0.01,0.01
4,0,5,15,9,HEA,1713.6856500000092,0.01,0
4,1,5,15,9,HEA,1703.2240000000065,0.12000000000000001,0.08
4,2,5,15,9,HEA,1699.3080500000135,0.11,0.060000000000000005
5,0,1,20,8,penalty,1779.9864499999921,0.31999999999999984,0.14000000000000004
5,1,1,20,8,penalty,1796.758199999997,0.49000000000000005,0.10000000000000002
5,2,1,20,8,penalty,1784.2315500000038,0.28999999999999987,0.05
5,3,1,20,8,penalty,1799.4831499999946,0.22999999999999998,0.07
5,4,1,20,8,penalty,1782.2464500000028,0.49,0.07
5,5,1,20,8,penalty,1775.4974000000032,0.3699999999999998,0.12000000000000004
5,0,2,20,8,penalty,2251.9740000000506,0.030000000000000002,0.02
5,1,2,20,8,penalty,2262.278000000054,0.05,0.01
5,2,2,20,8,penalty,1981.6118000000085,0.17000000000000007,0.04
5,3,2,20,8,penalty,1912.097300000044,0.04,0
5,4,2,20,8,penalty,1974.3242000000023,0.12000000000000001,0.01
5,5,2,20,8,penalty,1976.662900000003,0.14000000000000004,0
5,0,3,20,8,penalty,2014.9810000000314,0.13000000000000003,0.01
5,1,3,20,8,penalty,2024.702000000026,0.060000000000000005,0.04
5,2,3,20,8,penalty,1128.895050000016,0.3699999999999998,0.17000000000000007
5,3,3,20,8,penalty,1148.9223000000145,0.43999999999999995,0.17000000000000004
5,4,3,20,8,penalty,856.33395000002,0.6900000000000005,0.21000000000000002
5,5,3,20,8,penalty,514.9270000000066,4.5200000000000085,1.2799999999999994
5,0,4,20,8,penalty,837.4507500000144,0.4199999999999999,0.32999999999999996
5,1,4,20,8,penalty,889.4918500000165,0.21000000000000008,0.18000000000000005
5,2,4,20,8,penalty,1204.8752000000236,0.07,0
5,3,4,20,8,penalty,1185.859700000019,0.08000000000000002,0
5,4,4,20,8,penalty,1593.408950000025,0.3299999999999999,0.060000000000000005
5,5,4,20,8,penalty,1436.5116500000058,1.2099999999999989,0.060000000000000005
5,0,5,20,8,penalty,1336.7033500000007,0.24999999999999997,0.11
5,1,5,20,8,penalty,2198.4352000000385,0.01,0
5,2,5,20,8,penalty,1914.5049500000105,0.02,0
5,3,5,20,8,penalty,2260.485250000065,0.02,0.01
5,4,5,20,8,penalty,1049.4010000000092,0.5,0.07
5,5,5,20,8,penalty,954.7610500000079,0.24,0.02
5,0,1,20,8,cyclic,393.89230000000015,6.859999999999998,0.06999999999999999
5,1,1,20,8,cyclic,2.23995,99.39,0
5,2,1,20,8,cyclic,401.06000000000006,6.18,0
5,3,1,20,8,cyclic,397.22410000000053,6.450000000000002,0.02
5,4,1,20,8,cyclic,398.21710000000024,6.529999999999999,0
5,5,1,20,8,cyclic,402.5616000000001,6.0600000000000005,0
5,0,2,20,8,cyclic,378.74935000000073,7.780000000000001,0.12000000000000001
5,1,2,20,8,cyclic,357.8493499999998,14.709999999999992,0.7000000000000001
5,2,2,20,8,cyclic,1.1400000000000001,99.92999999999999,0
5,3,2,20,8,cyclic,3.1198999999999986,98.94999999999999,0
5,4,2,20,8,cyclic,5.107249999999998,98.03,0.01
5,5,2,20,8,cyclic,2.15995,99.42,0
5,0,3,20,8,cyclic,16.933449999999993,92.24999999999997,0.24999999999999997
5,1,3,20,8,cyclic,15.95825,92.84,0
5,2,3,20,8,cyclic,398.0901500000009,13.319999999999993,1.7499999999999996
5,3,3,20,8,cyclic,100.55094999999992,60.35999999999998,0.030000000000000002
5,4,3,20,8,cyclic,16.3815,92.66999999999999,0
5,5,3,20,8,cyclic,8.319049999999997,96.57,0
5,0,4,20,8,cyclic,242.4766500000002,39.080000000000005,2.62
5,1,4,20,8,cyclic,141.29115000000004,45.26,0.01
5,2,4,20,8,cyclic,93.7623,63.469999999999985,0.030000000000000002
5,3,4,20,8,cyclic,105.83579999999989,59.07999999999999,0
5,4,4,20,8,cyclic,103.88909999999994,59.83999999999997,0.02
5,5,4,20,8,cyclic,119.4714,53.099999999999966,0.030000000000000002
5,0,5,20,8,cyclic,70.12449999999994,72.54999999999998,0.04
5,1,5,20,8,cyclic,45.31010000000002,79.78999999999999,0
5,2,5,20,8,cyclic,12.379449999999997,94.47,0
5,3,5,20,8,cyclic,7.613349999999997,96.77,0.01
5,4,5,20,8,cyclic,396.5191000000003,3.0299999999999985,0.15000000000000002
5,5,5,20,8,cyclic,394.5309500000003,6.160000000000004,0.2699999999999999
5,0,1,20,8,commute,0.49920000000000053,100.0,0.72
5,1,1,20,8,commute,0.00020000000000020002,100.0,99.96000000000001
5,2,1,20,8,commute,0.4489000000000003,99.99999999999997,17.19
5,3,1,20,8,commute,0.5544499999999999,100.00000000000003,8.3
5,4,1,20,8,commute,0.44865,99.99999999999999,23.49
5,5,1,20,8,commute,0.54695,99.99999999999999,9.84
5,0,2,20,8,commute,0.3189500000000003,100.0,37.81
5,1,2,20,8,commute,0.0,100.0,100.0
5,2,2,20,8,commute,0.33645000000000014,99.99999999999997,40.230000000000004
5,3,2,20,8,commute,0.40005000000000046,99.99999999999999,29.21
5,4,2,20,8,commute,0.33599999999999963,99.99999999999997,39.55
5,5,2,20,8,commute,0.4376500000000003,100.0,17.87
5,0,3,20,8,commute,0.38119999999999954,100.0,28.96
5,1,3,20,8,commute,5.0000000000105516e-05,100.0,99.99
5,2,3,20,8,commute,0.24340000000000006,100.00000000000003,56.45
5,3,3,20,8,commute,0.30575000000000063,99.99999999999997,42.63
5,4,3,20,8,commute,0.3430000000000004,100.0,37.83
5,5,3,20,8,commute,0.22150000000000003,99.99999999999997,57.53999999999999
5,0,4,20,8,commute,0.20159999999999956,99.99999999999993,61.839999999999996
5,1,4,20,8,commute,9.999999999998899e-05,99.99999999999999,99.97999999999999
5,2,4,20,8,commute,0.22685,99.99999999999997,58.60999999999999
5,3,4,20,8,commute,0.3477499999999998,99.99999999999997,32.55
5,4,4,20,8,commute,0.27854999999999963,99.99999999999997,48.65999999999999
5,5,4,20,8,commute,0.11139999999999994,99.99999999999996,78.73999999999998
5,0,5,20,8,commute,0.30995000000000017,99.99999999999997,40.0
5,1,5,20,8,commute,0.3183999999999998,99.99999999999999,39.97
5,2,5,20,8,commute,0.3055000000000003,99.99999999999997,41.699999999999996
5,3,5,20,8,commute,0.1698000000000004,100.00000000000003,69.11
5,4,5,20,8,commute,0.17079999999999962,99.99999999999997,67.30999999999999
5,5,5,20,8,commute,0.15275000000000016,99.99999999999994,70.5
5,0,1,20,8,HEA,1332.0404500000025,0,0
5,1,1,20,8,HEA,1071.7999000000004,0,0
5,2,1,20,8,HEA,1208.720550000003,0,0
5,3,1,20,8,HEA,1465.3913000000018,0,0
5,4,1,20,8,HEA,1403.406500000002,0,0
5,5,1,20,8,HEA,1278.402350000002,0,0
5,0,2,20,8,HEA,1904.9307000000113,0.01,0.01
5,1,2,20,8,HEA,1900.3882000000235,0,0
5,2,2,20,8,HEA,1805.824100000012,0.01,0
5,3,2,20,8,HEA,1930.9193500000163,0.01,0
5,4,2,20,8,HEA,1869.4909500000226,0,0
5,5,2,20,8,HEA,1806.8425500000117,0,0
5,0,3,20,8,HEA,2069.2697500000245,0.02,0.01
5,1,3,20,8,HEA,2126.6789500000405,0,0
5,2,3,20,8,HEA,2232.037750000055,0.04,0.01
5,3,3,20,8,HEA,2189.112550000037,0.02,0
5,4,3,20,8,HEA,2163.1294000000344,0.02,0
5,5,3,20,8,HEA,2031.308350000031,0.02,0.01
5,0,4,20,8,HEA,2284.343950000064,0.02,0.01
5,1,4,20,8,HEA,2355.314700000067,0.05,0.02
5,2,4,20,8,HEA,2228.60425000006,0.030000000000000002,0
5,3,4,20,8,HEA,2271.1253000000565,0.030000000000000002,0.01
5,4,4,20,8,HEA,2287.1667000000484,0.02,0.01
5,5,4,20,8,HEA,2236.846600000046,0.04,0
5,0,5,20,8,HEA,2382.3141000000624,0,0
5,1,5,20,8,HEA,2357.775750000069,0.01,0
5,2,5,20,8,HEA,2365.2769500000786,0.05,0
5,3,5,20,8,HEA,2344.1177000000607,0.02,0.01
5,4,5,20,8,HEA,2306.5708000000604,0.01,0
5,5,5,20,8,HEA,2269.4205500000453,0.02,0
6,0,1,24,12,penalty,2237.841750000057,0.04,0.02
6,1,1,24,12,penalty,2236.7077500000773,0,0
6,2,1,24,12,penalty,2295.357650000059,0.02,0.01
6,3,1,24,12,penalty,2258.5137000000645,0.01,0.01
6,4,1,24,12,penalty,2941.542350000142,0.01,0
6,5,1,24,12,penalty,3030.0127500001713,0,0
6,6,1,24,12,penalty,2935.637200000153,0,0
6,7,1,24,12,penalty,2712.5404500001487,0,0
6,8,1,24,12,penalty,1802.0659500000404,0,0
6,9,1,24,12,penalty,3027.985200000155,0,0
6,0,2,24,12,penalty,1795.080050000006,0.09000000000000002,0.01
6,1,2,24,12,penalty,1869.3934500000416,0.030000000000000002,0
6,2,2,24,12,penalty,2453.4499500001075,0.01,0
6,3,2,24,12,penalty,2432.9964500001065,0,0
6,4,2,24,12,penalty,1036.989700000005,0.18000000000000005,0.030000000000000002
6,5,2,24,12,penalty,1046.6002999999987,0.18000000000000005,0.030000000000000002
6,6,2,24,12,penalty,1020.1797999999876,0.19000000000000006,0.030000000000000002
6,7,2,24,12,penalty,1097.9544499999997,0.18000000000000005,0.060000000000000005
6,8,2,24,12,penalty,1495.771300000021,0.01,0
6,9,2,24,12,penalty,2562.5487500001127,0.01,0
6,0,3,24,12,penalty,1204.3664000000067,0.33999999999999986,0.030000000000000002
6,1,3,24,12,penalty,1520.492000000031,0,0
6,2,3,24,12,penalty,1501.0640000000246,0,0
6,3,3,24,12,penalty,1619.5222000000151,0.04,0.01
6,4,3,24,12,penalty,2668.919950000136,0,0
6,5,3,24,12,penalty,1664.7492500000467,0.01,0
6,6,3,24,12,penalty,2010.2820000000222,0.01,0
6,7,3,24,12,penalty,2595.7635500001306,0.01,0
6,8,3,24,12,penalty,842.2291500000357,1.369999999999998,0.28999999999999987
6,9,3,24,12,penalty,1112.185050000013,1.6999999999999977,0.2899999999999999
6,0,4,24,12,penalty,1498.5859500000174,0,0
6,1,4,24,12,penalty,1454.0137500000073,0,0
6,2,4,24,12,penalty,989.5546999999988,0.17000000000000004,0.02
6,3,4,24,12,penalty,942.1817500000141,0.7800000000000004,0.14
6,4,4,24,12,penalty,2488.962900000102,0,0
6,5,4,24,12,penalty,889.037700000018,1.0899999999999987,0.19000000000000003
6,6,4,24,12,penalty,1511.453200000017,0,0
6,7,4,24,12,penalty,1109.2528499999914,0.060000000000000005,0
6,8,4,24,12,penalty,1794.6681500000027,0.39999999999999974,0.030000000000000002
6,9,4,24,12,penalty,1741.5821000000174,0,0
6,0,5,24,12,penalty,1205.0363499999926,0,0
6,1,5,24,12,penalty,2913.8233500001484,0.030000000000000002,0
6,2,5,24,12,penalty,606.1218500000164,4.390000000000003,1.0599999999999996
6,3,5,24,12,penalty,1316.1047500000234,0.20000000000000004,0.02
6,4,5,24,12,penalty,1273.6624500000123,0.2699999999999999,0.08000000000000002
6,5,5,24,12,penalty,1709.0110000000473,0.01,0
6,6,5,24,12,penalty,1290.7654500000149,0.02,0
6,7,5,24,12,penalty,3092.511500000163,0,0
6,8,5,24,12,penalty,1383.5902000000067,0.030000000000000002,0.030000000000000002
6,9,5,24,12,penalty,2765.0422500001555,0,0
