pkid,pbid,layers,variables,constraints,method,ARG,in_constraints_probs,best_solution_probs,iteration_count
1,3,1,14,9,commute,"[0.0, 0.42107833059210525]","[100.0, 100.0]","[100.0, 0]","[21, 27]"
1,4,1,14,9,commute,"[0.20393880208333334, 0.24074074074074073]","[100.0, 100.0]","[0, 0]","[27, 26]"
1,5,1,14,9,commute,"[0.0, 0.3480383831521739]","[100.0, 100.0]","[100.0, 0]","[32, 23]"
1,6,1,14,9,commute,"[0.225, 0.3]","[100.0, 100.0]","[0, 0]","[28, 24]"
1,7,1,14,9,commute,"[0.03823061342592592, 0.4830005787037037]","[100.0, 100.0]","[0, 0]","[30, 31]"
1,8,1,14,9,commute,"[0.09090909090909091, 0.18519176136363635]","[100.0, 100.0]","[0, 0.68359375]","[27, 30]"
1,9,1,14,9,commute,"[0.125, 0.1999267578125]","[100.0, 100.0]","[0, 0]","[27, 22]"
1,10,1,14,9,commute,"[0.045454545454545456, 0.29545454545454547]","[100.0, 100.0]","[0, 0]","[24, 19]"
1,11,1,14,9,commute,"[0.0007642663043478261, 0.2826086956521739]","[100.0, 100.0]","[99.70703125, 0]","[29, 22]"
1,12,1,14,9,commute,"[0.0, 0.3055555555555556]","[100.0, 100.0]","[100.0, 0]","[21, 25]"
1,13,1,14,9,commute,"[0.0771484375, 0.0]","[100.0, 100.0]","[0, 100.0]","[26, 21]"
1,14,1,14,9,commute,"[0.0, 0.28888888888888886]","[100.0, 100.0]","[100.0, 0]","[26, 20]"
1,15,1,14,9,commute,"[0.0, 0.9130434782608695]","[100.0, 100.0]","[100.0, 0]","[20, 19]"
1,16,1,14,9,commute,"[0.7857142857142857, 0.6797572544642857]","[100.0, 100.0]","[0, 0]","[25, 32]"
1,17,1,14,9,commute,"[0.08, 0.32322265625]","[100.0, 100.0]","[0, 0]","[29, 31]"
1,18,1,14,9,commute,"[0.5568214699074074, 0.3333333333333333]","[100.0, 100.0]","[0, 0]","[30, 30]"
1,19,1,14,9,commute,"[0.21052631578947367, 0.2894736842105263]","[100.0, 100.0]","[0, 0]","[28, 26]"
1,20,1,14,9,commute,"[0.48717948717948717, 0.20545372596153846]","[100.0, 100.0]","[0, 0]","[29, 24]"
1,21,1,14,9,commute,"[0.0, 0.46511627906976744]","[100.0, 100.0]","[100.0, 0]","[24, 26]"
1,22,1,14,9,commute,"[0.9055059523809523, 0.8577473958333334]","[100.0, 100.0]","[0, 0]","[29, 31]"
1,23,1,14,9,commute,"[0.29411764705882354, 0.470703125]","[100.0, 100.0]","[0, 0]","[23, 29]"
1,24,1,14,9,commute,"[0.0, 1.25]","[100.0, 100.0]","[100.0, 0]","[20, 22]"
1,25,1,14,9,commute,"[0.0, 0.34444754464285715]","[100.0, 100.0]","[100.0, 0]","[25, 28]"
1,26,1,14,9,commute,"[0.0013253348214285715, 0.5356096540178571]","[100.0, 100.0]","[99.8046875, 0]","[32, 31]"
1,27,1,14,9,commute,"[0.0, 1.0]","[100.0, 100.0]","[100.0, 0]","[21, 21]"
1,28,1,14,9,commute,"[0.0, 0.8216378348214286]","[100.0, 100.0]","[100.0, 0]","[22, 30]"
1,29,1,14,9,commute,"[0.02734375, 0.2631578947368421]","[100.0, 100.0]","[0, 0]","[33, 24]"
1,30,1,14,9,commute,"[0.13636363636363635, 0.22727272727272727]","[100.0, 100.0]","[0, 0]","[29, 29]"
