pkid,pbid,layers,variables,constraints,method,ARG,in_constraints_probs,best_solution_probs,iteration_count
5,123,1,15,9,commute,0.9230769230769231,100.0,0,13
5,124,1,15,9,commute,0.18181818181818182,100.0,0,23
5,125,1,15,9,commute,0.3373518318965517,100.0,25.9765625,30
5,126,1,15,9,commute,1.3076923076923077,100.0,0,13
5,127,1,15,9,commute,0.0009223090277777778,100.0,99.90234375,31
5,128,1,15,9,commute,0.5731534090909091,100.0,22.36328125,31
5,129,1,15,9,commute,0.9047619047619048,100.0,0,13
5,130,1,15,9,commute,0.14341517857142858,100.0,0,26
5,131,1,15,9,commute,2.249267578125,100.0,0,30
5,132,1,15,9,commute,2.125,100.0,0,13
5,133,1,15,9,commute,0.47368421052631576,100.0,0,28
5,134,1,15,9,commute,0.3982799899193548,100.0,23.92578125,31
5,135,1,15,9,commute,1.0,100.0,0,13
5,136,1,15,9,commute,0.5,100.0,0,26
5,137,1,15,9,commute,0.354931640625,100.0,0,30
5,138,1,15,9,commute,0.7037037037037037,100.0,0,13
5,139,1,15,9,commute,0.0010986328125,100.0,99.90234375,30
5,140,1,15,9,commute,0.39996337890625,100.0,27.24609375,30
5,141,1,15,9,commute,1.0,100.0,0,13
5,142,1,15,9,commute,0.0,100.0,100.0,24
5,143,1,15,9,commute,0.498046875,100.0,24.90234375,33
5,144,1,15,9,commute,0.68,100.0,0,13
5,145,1,15,9,commute,0.0,100.0,100.0,23
5,146,1,15,9,commute,0.31647135416666666,100.0,0,34
5,147,1,15,9,commute,1.0526315789473684,100.0,0,13
5,148,1,15,9,commute,0.6675618489583334,100.0,0,27
5,149,1,15,9,commute,0.4894831730769231,100.0,25.68359375,29
5,150,1,15,9,commute,0.8,100.0,0,13
5,151,1,15,9,commute,0.5,100.0,0,28
5,152,1,15,9,commute,0.434326171875,100.0,26.26953125,31
5,153,1,15,9,commute,0.75,100.0,0,13
5,154,1,15,9,commute,0.2508544921875,100.0,0,28
5,155,1,15,9,commute,0.3008626302083333,100.0,22.8515625,31
5,156,1,15,9,commute,0.7333333333333333,100.0,0,13
5,157,1,15,9,commute,0.60078125,100.0,0,31
5,158,1,15,9,commute,0.3209783380681818,100.0,25.09765625,32
5,159,1,15,9,commute,3.0,100.0,0,13
5,160,1,15,9,commute,0.0008680555555555555,100.0,99.90234375,28
5,161,1,15,9,commute,4.42822265625,100.0,24.12109375,28
5,162,1,15,9,commute,1.0,100.0,0,13
5,163,1,15,9,commute,0.0,100.0,100.0,23
5,164,1,15,9,commute,0.40328275240384615,100.0,25.29296875,28
5,165,1,15,9,commute,1.0714285714285714,100.0,0,13
5,166,1,15,9,commute,0.5714285714285714,100.0,0,28
5,167,1,15,9,commute,0.5712316176470589,100.0,0,31
5,168,1,15,9,commute,1.1666666666666667,100.0,0,13
5,169,1,15,9,commute,0.07501446759259259,100.0,0,30
5,170,1,15,9,commute,1.75390625,100.0,25.09765625,31
5,171,1,15,9,commute,0.8260869565217391,100.0,0,13
5,172,1,15,9,commute,0.0,100.0,100.0,31
5,173,1,15,9,commute,0.4419140625,100.0,25.87890625,28
5,174,1,15,9,commute,1.2142857142857142,100.0,0,13
5,175,1,15,9,commute,0.0,100.0,100.0,26
5,176,1,15,9,commute,0.872314453125,100.0,0,31
5,177,1,15,9,commute,2.0,100.0,0,13
5,178,1,15,9,commute,0.375,100.0,0,21
5,179,1,15,9,commute,0.9930013020833334,100.0,23.2421875,32
5,180,1,15,9,commute,0.7777777777777778,100.0,0,13
5,181,1,15,9,commute,0.29411764705882354,100.0,0,21
5,182,1,15,9,commute,0.34119073275862066,100.0,27.1484375,32
5,183,1,15,9,commute,2.1666666666666665,100.0,0,13
5,184,1,15,9,commute,0.000634765625,100.0,99.90234375,32
5,185,1,15,9,commute,0.7298177083333334,100.0,25.0,29
5,186,1,15,9,commute,1.1176470588235294,100.0,0,13
5,187,1,15,9,commute,0.0,100.0,100.0,29
5,188,1,15,9,commute,0.4176432291666667,100.0,0,34
5,189,1,15,9,commute,0.6538461538461539,100.0,0,13
5,190,1,15,9,commute,1.0625,100.0,0,28
5,191,1,15,9,commute,0.3510167738970588,100.0,0,28
5,192,1,15,9,commute,1.1,100.0,0,13
5,193,1,15,9,commute,1.0833333333333333,100.0,0,22
5,194,1,15,9,commute,4.037760416666667,100.0,22.75390625,28
5,195,1,15,9,commute,0.8235294117647058,100.0,0,13
5,196,1,15,9,commute,0.9333333333333333,100.0,0,25
5,197,1,15,9,commute,0.9929547991071429,100.0,21.77734375,28
5,198,1,15,9,commute,0.9,100.0,0,13
5,199,1,15,9,commute,0.0,100.0,100.0,28
6,0,1,24,12,commute,2.5714285714285716,100.0,0,22
6,1,1,24,12,commute,6.666666666666667,100.0,0,27
6,2,1,24,12,commute,1.9989420572916667,100.0,0,32
6,3,1,24,12,commute,1.2537841796875,100.0,0.1953125,29
6,4,1,24,12,commute,6.333333333333333,100.0,0,24
6,5,1,24,12,commute,6.000325520833333,100.0,0,20
6,6,1,24,12,commute,2.213671875,100.0,2.44140625,34
6,7,1,24,12,commute,1.9591064453125,100.0,0,34
6,8,1,24,12,commute,3.722900390625,100.0,0,31
6,9,1,24,12,commute,1.0,100.0,0,21
6,10,1,24,12,commute,1.3759765625,100.0,0,25
6,11,1,24,12,commute,1.9973493303571428,100.0,0,33
6,12,1,24,12,commute,0.0,100.0,100.0,27
6,13,1,24,12,commute,1.4292689732142858,100.0,0,28
6,14,1,24,12,commute,1.051123046875,100.0,4.58984375,31
6,15,1,24,12,commute,2.857142857142857,100.0,0,22
6,16,1,24,12,commute,0.9375,100.0,0,23
6,17,1,24,12,commute,1.0724748883928572,100.0,0,22
6,18,1,24,12,commute,0.8964378720238095,100.0,0,27
6,19,1,24,12,commute,1.1111111111111112,100.0,0,23
6,20,1,24,12,commute,2.70068359375,100.0,0,22
6,21,1,24,12,commute,4.2724609375,100.0,2.05078125,33
6,22,1,24,12,commute,0.8461538461538461,100.0,0,24
6,23,1,24,12,commute,0.8171657986111112,100.0,0,25
6,24,1,24,12,commute,1.10029296875,100.0,0,24
6,25,1,24,12,commute,0.9476996527777778,100.0,0,29
6,26,1,24,12,commute,1.0441796875,100.0,0,31
6,27,1,24,12,commute,0.4166666666666667,100.0,0,29
6,28,1,24,12,commute,1.6697716346153846,100.0,0,30
6,29,1,24,12,commute,3.4066840277777777,100.0,0,31
6,30,1,24,12,commute,1.1192555147058822,100.0,0,31
6,31,1,24,12,commute,2.2222222222222223,100.0,0,24
6,32,1,24,12,commute,1.3687855113636365,100.0,0,31
6,33,1,24,12,commute,2.244838169642857,100.0,0,28
6,34,1,24,12,commute,1.3333333333333333,100.0,0,23
6,35,1,24,12,commute,1.0450846354166667,100.0,0,31
6,36,1,24,12,commute,1.6521809895833333,100.0,2.83203125,27
6,37,1,24,12,commute,1.6,100.0,0,22
6,38,1,24,12,commute,1.15234375,100.0,0,27
6,39,1,24,12,commute,0.85,100.0,0,24
6,40,1,24,12,commute,0.611071134868421,100.0,12.59765625,27
6,41,1,24,12,commute,1.53173828125,100.0,0,36
6,42,1,24,12,commute,0.6923076923076923,100.0,0,24
6,43,1,24,12,commute,2.235546875,100.0,0,32
6,44,1,24,12,commute,1.8130580357142858,100.0,0,33
6,45,1,24,12,commute,7.333333333333333,100.0,0,21
6,46,1,24,12,commute,2.1333333333333333,100.0,0,25
6,47,1,24,12,commute,3.9896763392857144,100.0,0,31
6,48,1,24,12,commute,1.2813151041666666,100.0,9.66796875,28
6,49,1,24,12,commute,1.4615384615384615,100.0,0,30
6,50,1,24,12,commute,0.875,100.0,0,25
6,51,1,24,12,commute,0.9155717329545454,100.0,0,35
6,52,1,24,12,commute,1.0,100.0,0,23
6,53,1,24,12,commute,1.4165736607142858,100.0,0,28
6,54,1,24,12,commute,1.2939453125,100.0,0,27
6,55,1,24,12,commute,0.8662109375,100.0,8.69140625,26
6,56,1,24,12,commute,1.5498046875,100.0,0,30
6,57,1,24,12,commute,0.8825827205882353,100.0,0,28
6,58,1,24,12,commute,4.031901041666667,100.0,0,27
6,59,1,24,12,commute,3.40859375,100.0,0,31
6,60,1,24,12,commute,0.8461538461538461,100.0,0,23
6,61,1,24,12,commute,1.0,100.0,0,21
